,time_period,rainfall,mean_temperature,disease_cases,population,location
564,2014-10-20/2014-10-26,0.0026330532913638074,294.5676245334216,69.0,100125,esteli
565,2014-10-27/2014-11-02,0.0002782983897676138,293.80827685548036,51.0,100857,esteli
566,2014-11-03/2014-11-09,0.0005724501963644965,294.1867521936209,44.0,100049,esteli
567,2014-11-10/2014-11-16,0.001735517819064385,294.50491224355056,30.0,100069,esteli
568,2014-11-17/2014-11-23,0.0009108239882611913,294.63306476276165,30.0,100985,esteli
569,2014-11-24/2014-11-30,0.0004492654281835877,294.0802283747564,13.0,100315,esteli
570,2014-12-01/2014-12-07,3.9707040315851844e-05,293.23815092483613,20.0,100121,esteli
571,2014-12-08/2014-12-14,0.00012211658446291553,293.815229996858,14.0,100929,esteli
572,2014-12-15/2014-12-21,0.00017862375137362663,294.62580459556744,4.0,100162,esteli
573,2014-12-22/2014-12-28,0.00015098451744022034,294.65465189279075,,100374,esteli
574,2014-12-29/2015-01-04,0.0004693675800270942,293.88691765239315,9.0,100889,esteli
575,2015-01-05/2015-01-11,0.0004305092327298213,294.6145525429105,18.0,100721,esteli
576,2015-01-12/2015-01-18,1.0026843335859876e-05,294.24295812754707,28.0,100124,esteli
577,2015-01-19/2015-01-25,3.20616385633707e-05,293.7146430847543,32.0,100157,esteli
578,2015-01-26/2015-02-01,6.972328089912544e-05,294.7367446930739,17.0,100761,esteli
579,2015-02-02/2015-02-08,0.0005422924156581051,295.06816642771764,18.0,100799,esteli
580,2015-02-09/2015-02-15,7.917295185441249e-05,294.6556170834123,25.0,100394,esteli
581,2015-02-16/2015-02-22,0.0002507010558160431,295.8476480722133,18.0,100323,esteli
582,2015-02-23/2015-03-01,0.0003331490292546679,295.2069567285403,24.0,100030,esteli
583,2015-03-02/2015-03-08,0.00034972509184113745,294.9684813820115,29.0,100444,esteli
584,2015-03-09/2015-03-15,0.00010078967071277327,295.478452170764,35.0,100561,esteli
585,2015-03-16/2015-03-22,9.775380698074512e-05,297.28197333414397,21.0,100906,esteli
586,2015-03-23/2015-03-29,0.00023334038947866805,297.1258792557019,4.0,100537,esteli
587,2015-03-30/2015-04-05,9.801295119187411e-05,296.27045224989996,18.0,100334,esteli
588,2015-04-06/2015-04-12,0.0003133750986103313,297.551490139315,26.0,100938,esteli
589,2015-04-13/2015-04-19,0.00026348671864442755,298.9542958523141,17.0,100793,esteli
590,2015-04-20/2015-04-26,0.008300732627663438,298.3906060636637,27.0,100113,esteli
591,2015-04-27/2015-05-03,0.002216117923728736,296.50305745109773,25.0,100733,esteli
592,2015-05-04/2015-05-10,0.000541868137078212,296.7965178403403,57.0,100386,esteli
593,2015-05-11/2015-05-17,0.0010306755922192355,297.18838012974743,25.0,100464,esteli
594,2015-05-18/2015-05-24,0.00020275107583548818,297.1997866887321,28.0,100283,esteli
595,2015-05-25/2015-05-31,0.012221851515460333,296.525527389146,28.0,100803,esteli
596,2015-06-01/2015-06-07,0.02976832959254879,294.5482173673238,20.0,100170,esteli
597,2015-06-08/2015-06-14,0.0022710890319014273,296.1295126901187,34.0,100368,esteli
598,2015-06-15/2015-06-21,0.0004713634175546441,296.0963391762869,39.0,100249,esteli
599,2015-06-22/2015-06-28,0.0006657894267713324,296.1855507327342,39.0,100118,esteli
600,2015-06-29/2015-07-05,0.0022012634806836398,295.496478125727,52.0,100771,esteli
601,2015-07-06/2015-07-12,0.0019880052725909426,295.9547096195198,72.0,100143,esteli
602,2015-07-13/2015-07-19,0.0014902764369603735,296.2331705422572,68.0,100829,esteli
603,2015-07-20/2015-07-26,0.0003876627697384332,296.58039275588584,77.0,100899,esteli
604,2015-07-27/2015-08-02,0.0003161563698106194,296.9377199420661,79.0,100730,esteli
605,2015-08-03/2015-08-09,0.0019268668611746485,296.42490886753103,111.0,100258,esteli
606,2015-08-10/2015-08-16,0.001667237533500467,296.8411288676883,205.0,100797,esteli
607,2015-08-17/2015-08-23,0.001909901354984971,297.27885192892995,217.0,100393,esteli
608,2015-08-24/2015-08-30,0.003905274311102084,297.02372511766754,165.0,100601,esteli
609,2015-08-31/2015-09-06,0.0008238437631213598,296.7727778610575,167.0,100198,esteli
610,2015-09-07/2015-09-13,0.008751767610606493,296.7657395987202,123.0,100728,esteli
611,2015-09-14/2015-09-20,0.010733204242888735,295.3046143860086,127.0,100973,esteli
612,2015-09-21/2015-09-27,0.005707123925711869,296.08769739849714,108.0,100614,esteli
613,2015-09-28/2015-10-04,0.004803277162914156,296.02454947073886,93.0,100419,esteli
614,2015-10-05/2015-10-11,0.010310660680305781,295.1619736728485,113.0,100211,esteli
615,2015-10-12/2015-10-18,0.007694146889483148,295.2707538568006,128.0,100979,esteli
616,2015-10-19/2015-10-25,0.0015248111657187621,295.6702256106021,135.0,100574,esteli
617,2015-10-26/2015-11-01,0.0015961997180802998,295.45913056174766,120.0,100413,esteli
618,2015-11-02/2015-11-08,0.004787973477638607,295.00059536797437,142.0,100322,esteli
619,2015-11-09/2015-11-15,0.015546952850664849,294.94837013052245,214.0,100416,esteli
620,2015-11-16/2015-11-22,0.0003579353732289788,294.8035681125565,166.0,100394,esteli
621,2015-11-23/2015-11-29,6.444201223841023e-05,294.1900423911498,127.0,100598,esteli
622,2015-11-30/2015-12-06,0.0002660134648826324,295.08598848924623,109.0,100959,esteli
623,2015-12-07/2015-12-13,0.0007850791829222956,295.64491253143115,88.0,100129,esteli
624,2015-12-14/2015-12-20,0.0003627602837043057,295.42020669845243,88.0,100464,esteli
625,2015-12-21/2015-12-27,0.00024320839633278676,295.4815635281969,48.0,100411,esteli
626,2015-12-28/2016-01-03,0.0002632183785730465,295.22099756073544,103.0,100041,esteli
627,2016-01-04/2016-01-10,3.152805419538559e-05,295.3651580986575,108.0,100002,esteli
628,2016-01-11/2016-01-17,8.761127489348695e-05,294.84000856836,130.0,100468,esteli
629,2016-01-18/2016-01-24,1.7468708893160813e-05,294.5328342449387,117.0,100350,esteli
630,2016-01-25/2016-01-31,2.6858087505875507e-05,295.4544753351926,108.0,100799,esteli
631,2016-02-01/2016-02-07,7.009126044270368e-05,293.35565894499535,73.0,100299,esteli
632,2016-02-08/2016-02-14,0.0001372833434075934,295.4043430375218,79.0,100285,esteli
633,2016-02-15/2016-02-21,0.00018143584849087725,296.272374630702,60.0,100087,esteli
634,2016-02-22/2016-02-28,4.967936534531808e-05,295.507417072781,,100998,esteli
635,2016-02-29/2016-03-06,0.001229910866097976,297.09769383381894,33.0,100145,esteli
636,2016-03-07/2016-03-13,1.0417735948602605e-05,297.6973627407999,36.0,100133,esteli
637,2016-03-14/2016-03-20,0.0002655553522561923,297.93784285828724,14.0,100713,esteli
638,2016-03-21/2016-03-27,0.0003067147769945613,298.44066042408383,51.0,100732,esteli
639,2016-03-28/2016-04-03,4.5666749178833966e-05,298.54974592048217,137.0,100647,esteli
640,2016-04-04/2016-04-10,0.0002391657473866324,298.1638077144125,147.0,100273,esteli
641,2016-04-11/2016-04-17,0.00026183352906249634,299.4039089202049,97.0,100265,esteli
642,2016-04-18/2016-04-24,0.008238327985265253,297.7378698594607,77.0,100631,esteli
643,2016-04-25/2016-05-01,0.006248705799092912,296.9980896998349,73.0,100447,esteli
644,2016-05-02/2016-05-08,0.0005050554933132117,297.6703200405069,143.0,100891,esteli
645,2016-05-09/2016-05-15,0.0029490950588367147,297.60031614025684,124.0,100192,esteli
646,2016-05-16/2016-05-22,0.0009493880027750702,298.82757080073407,142.0,100680,esteli
647,2016-05-23/2016-05-29,0.01808790769191628,295.9084536751535,163.0,100742,esteli
648,2016-05-30/2016-06-05,0.021683992419079534,295.4026858944696,168.0,100586,esteli
649,2016-06-06/2016-06-12,0.005175273001719679,295.80781975662927,268.0,100849,esteli
650,2016-06-13/2016-06-19,0.004765563415886185,295.7758529507293,241.0,100965,esteli
651,2016-06-20/2016-06-26,0.001046885149386285,295.89327836478486,280.0,100218,esteli
652,2016-06-27/2016-07-03,0.0011825122090570845,296.27761905618325,487.0,100282,esteli
653,2016-07-04/2016-07-10,0.000747810173628745,296.34799093729225,608.0,100565,esteli
654,2016-07-11/2016-07-17,0.0026080122294695157,295.70766925506837,354.0,100282,esteli
655,2016-07-18/2016-07-24,0.0009964193465250857,296.6114181112163,466.0,100369,esteli
656,2016-07-25/2016-07-31,0.007419193580253097,296.0348449520191,338.0,100615,esteli
657,2016-08-01/2016-08-07,0.0013675833333554384,296.9078214734925,299.0,100688,esteli
658,2016-08-08/2016-08-14,0.0038999990689064443,296.0883713156649,307.0,100364,esteli
659,2016-08-15/2016-08-21,0.0020907944164260824,296.5656318201609,284.0,100940,esteli
660,2016-08-22/2016-08-28,0.02182402097402434,295.3993134608441,162.0,100282,esteli
661,2016-08-29/2016-09-04,0.0032708074127720953,295.4587531957799,177.0,100504,esteli
662,2016-09-05/2016-09-11,0.008843317414381373,295.3979054742684,135.0,100095,esteli
663,2016-09-12/2016-09-18,0.0067689719928337964,295.59926026838224,125.0,100669,esteli
664,2016-09-19/2016-09-25,0.0007756489613875879,295.8627682015626,135.0,100043,esteli
665,2016-09-26/2016-10-02,0.011158331257300992,295.43487310246684,137.0,100663,esteli
666,2016-10-03/2016-10-09,0.006942026634554123,295.43906767424977,156.0,100785,esteli
667,2016-10-10/2016-10-16,0.035614234790526784,294.2251727275572,135.0,100105,esteli
668,2016-10-17/2016-10-23,0.002299705974748659,294.4769828805535,131.0,100381,esteli
669,2016-10-24/2016-10-30,0.005513732336860067,294.94630319754594,123.0,100594,esteli
670,2016-10-31/2016-11-06,0.0008112594526417917,294.61884967574423,159.0,100634,esteli
671,2016-11-07/2016-11-13,0.00425931238810642,294.40952166245523,121.0,100723,esteli
672,2016-11-14/2016-11-20,0.001237771636135468,293.7752116082514,129.0,100374,esteli
673,2016-11-21/2016-11-27,0.0003875335710880773,294.89787160257873,101.0,100924,esteli
674,2016-11-28/2016-12-04,0.0006175893706395825,294.97127350374114,83.0,100264,esteli
675,2016-12-05/2016-12-11,0.0038004833055828788,293.93243726940057,84.0,100781,esteli
676,2016-12-12/2016-12-18,0.00030994399976026353,294.22678216021205,57.0,100438,esteli
677,2016-12-19/2016-12-25,0.0006031343284486834,293.8212906255529,60.0,100423,esteli
678,2016-12-26/2017-01-01,0.00013328978027932645,294.61479225682626,57.0,100429,esteli
679,2017-01-02/2017-01-08,0.00026654578452271603,292.8736641898196,64.0,100249,esteli
680,2017-01-09/2017-01-15,0.0001915881370735992,293.919356151875,64.0,100813,esteli
681,2017-01-16/2017-01-22,0.00043329259470285093,294.5394380774733,68.0,100268,esteli
682,2017-01-23/2017-01-29,0.0001904936897875995,294.40059450291056,68.0,100540,esteli
683,2017-01-30/2017-02-05,7.260728844455996e-05,295.1833844932305,539.0,100207,esteli
684,2017-02-06/2017-02-12,0.00012133837698143512,295.1486436672556,57.0,100266,esteli
685,2017-02-13/2017-02-19,0.00044634528275032566,296.16767102883193,111.0,100242,esteli
686,2017-02-20/2017-02-26,0.0002952536617783894,295.6805192749044,141.0,100062,esteli
687,2017-02-27/2017-03-05,0.0003656087701937854,295.0530789039672,146.0,100016,esteli
688,2017-03-06/2017-03-12,0.00019154673137595135,296.10204038487626,137.0,100446,esteli
689,2017-03-13/2017-03-19,0.0001773719675413186,295.0853908783596,137.0,100027,esteli
690,2017-03-20/2017-03-26,0.0004990657818251398,297.41680358944654,121.0,100013,esteli
691,2017-03-27/2017-04-02,0.0020678257321176583,298.3689022691398,128.0,100045,esteli
692,2017-04-03/2017-04-09,0.0004349560416187094,296.2851992109454,84.0,100231,esteli
693,2017-04-10/2017-04-16,0.0030070666175070625,296.91108208369326,97.0,100154,esteli
694,2017-04-17/2017-04-23,0.004314931571837697,297.4863625521508,84.0,100366,esteli
695,2017-04-24/2017-04-30,0.0065754434784617765,297.50029722801014,86.0,100475,esteli
696,2017-05-01/2017-05-07,0.004729252034416428,296.25819378177766,80.0,100417,esteli
697,2017-05-08/2017-05-14,0.014017662121896526,296.11555232305903,63.0,100507,esteli
698,2017-05-15/2017-05-21,0.012458054472498032,295.7455128045391,82.0,100983,esteli
699,2017-05-22/2017-05-28,0.0019787917069581367,295.99460814746084,66.0,100768,esteli
700,2017-05-29/2017-06-04,0.014906911982166291,296.55990805860506,103.0,100580,esteli
701,2017-06-05/2017-06-11,0.01064043752715036,295.24646188658204,104.0,100673,esteli
702,2017-06-12/2017-06-18,0.011401922779516366,294.62139237383565,78.0,100949,esteli
703,2017-06-19/2017-06-25,0.004494118885678174,295.30718725759033,79.0,100418,esteli
704,2017-06-26/2017-07-02,0.002391371207970764,295.4644739883392,89.0,100764,esteli
705,2017-07-03/2017-07-09,0.008273212026381403,295.2401389009115,83.0,100286,esteli
706,2017-07-10/2017-07-16,0.0021574238523576882,295.51725845927376,86.0,100007,esteli
707,2017-07-17/2017-07-23,0.0019797730343155853,295.9612355579792,123.0,100601,esteli
708,2017-07-24/2017-07-30,0.005194121979291778,295.62661677867067,92.0,100487,esteli
709,2017-07-31/2017-08-06,0.00815913329665535,295.54125212458763,48.0,100034,esteli
710,2017-08-07/2017-08-13,0.00127150505437824,295.77909680575743,46.0,100487,esteli
711,2017-08-14/2017-08-20,0.01024797619301814,295.4480404574877,32.0,100499,esteli
712,2017-08-21/2017-08-27,0.0038541732032176747,295.84436874987034,47.0,100806,esteli
713,2017-08-28/2017-09-03,0.001790299866830221,296.01040449676776,42.0,100437,esteli
714,2017-09-04/2017-09-10,0.008214644062980446,295.5461848295495,27.0,100227,esteli
715,2017-09-11/2017-09-17,0.01616942209514348,295.40752683622475,17.0,100240,esteli
716,2017-09-18/2017-09-24,0.013561753170637438,294.9739383265477,41.0,100918,esteli
717,2017-09-25/2017-10-01,0.02218741720997196,294.3504047012634,39.0,100400,esteli
718,2017-10-02/2017-10-08,0.008392193592197299,294.8360256684761,58.0,100649,esteli
719,2017-10-09/2017-10-15,0.0007253496795194534,295.85428335659554,32.0,100704,esteli
720,2017-10-16/2017-10-22,0.01887133530407506,294.2334154481917,34.0,100273,esteli
721,2017-10-23/2017-10-29,0.0022601166175573264,294.70040669013974,33.0,100812,esteli
722,2017-10-30/2017-11-05,0.00030207829427504574,294.52785554890994,30.0,100595,esteli
723,2017-11-06/2017-11-12,0.0027044210797232413,294.3802850074732,24.0,100495,esteli
724,2017-11-13/2017-11-19,0.0010370962643610144,293.70010444607016,19.0,100236,esteli
725,2017-11-20/2017-11-26,0.00020094739634058737,294.62994888838745,15.0,100833,esteli
726,2017-11-27/2017-12-03,0.0013429077197311106,294.414124362076,7.0,100567,esteli
727,2017-12-04/2017-12-10,0.00017686296553218116,292.49329968793353,18.0,100711,esteli
728,2017-12-11/2017-12-17,0.0009549995645117872,293.94167479210216,10.0,100606,esteli
729,2017-12-18/2017-12-24,0.0005435365650092083,293.4876389377002,2.0,100814,esteli
730,2017-12-25/2017-12-31,4.53658069766403e-05,293.6512569175644,7.0,100876,esteli
731,2018-01-01/2018-01-07,0.0002944538131577323,294.15580719538303,5.0,100337,esteli
732,2018-01-08/2018-01-14,8.08766850677163e-05,292.6138208440012,9.0,100308,esteli
733,2018-01-15/2018-01-21,0.0004209794179141992,294.42770876037923,13.0,100206,esteli
734,2018-01-22/2018-01-28,0.0003239402720554481,294.5652653007571,10.0,100673,esteli
735,2018-01-29/2018-02-04,0.0003727085998659663,294.13803144031795,13.0,100442,esteli
736,2018-02-05/2018-02-11,0.0005538415913112345,294.10291509681656,21.0,100289,esteli
737,2018-02-12/2018-02-18,0.00028328066261713435,294.1532022116377,26.0,100009,esteli
738,2018-02-19/2018-02-25,0.0001273630281546554,294.3555595946688,34.0,100955,esteli
739,2018-02-26/2018-03-04,4.1819008864511956e-06,294.5319063910027,43.0,100197,esteli
740,2018-03-05/2018-03-11,0.00013111874553618064,297.28932514943307,31.0,100340,esteli
741,2018-03-12/2018-03-18,3.0260827310458565e-05,296.5633418201213,19.0,100016,esteli
742,2018-03-19/2018-03-25,0.00021475443969530908,296.0876296172784,6.0,100054,esteli
743,2018-03-26/2018-04-01,0.00024795490316864604,296.8842471215399,36.0,100880,esteli
744,2018-04-02/2018-04-08,0.001529080702290105,297.0920588035464,36.0,100457,esteli
745,2018-04-09/2018-04-15,0.0002958491392601211,297.28678520667796,28.0,100072,esteli
746,2018-04-16/2018-04-22,0.0008369828322284322,298.26166153328336,24.0,100655,esteli
747,2018-04-23/2018-04-29,0.0014333421124076082,297.5834746794267,22.0,100329,esteli
748,2018-04-30/2018-05-06,0.002935286979362459,297.72772901015406,12.0,100789,esteli
749,2018-05-07/2018-05-13,0.01741111212022907,295.9169913019502,13.0,100666,esteli
750,2018-05-14/2018-05-20,0.02540796541175969,295.074240258367,22.0,100102,esteli
751,2018-05-21/2018-05-27,0.008612269937498853,295.3247569451264,23.0,100394,esteli
752,2018-05-28/2018-06-03,0.004581770252102297,295.5512811362626,17.0,100000,esteli
753,2018-06-04/2018-06-10,0.010212004017421365,295.14392155320934,16.0,100976,esteli
754,2018-06-11/2018-06-17,0.006814338587775658,295.5015760012451,10.0,100504,esteli
755,2018-06-18/2018-06-24,0.0026508469912024228,295.19912710038045,17.0,100305,esteli
756,2018-06-25/2018-07-01,0.0011572582414978673,295.3287976074164,11.0,100888,esteli
757,2018-07-02/2018-07-08,0.0006854478004175369,295.85684036243515,24.0,100031,esteli
758,2018-07-09/2018-07-15,0.0004042879227853463,296.013922236373,23.0,100816,esteli
759,2018-07-16/2018-07-22,0.00021655175635350562,296.7691947559867,23.0,100146,esteli
760,2018-07-23/2018-07-29,0.0023414171307899164,295.80947111463934,41.0,100736,esteli
761,2018-07-30/2018-08-05,0.0009689868184998081,295.8350532781366,26.0,100648,esteli
762,2018-08-06/2018-08-12,0.0016853573682311881,295.8927582221776,35.0,100481,esteli
763,2018-08-13/2018-08-19,0.0010269153996708765,296.5091550556885,43.0,100821,esteli
764,2018-08-20/2018-08-26,0.0027052619616833155,295.8014683544995,60.0,100794,esteli
765,2018-08-27/2018-09-02,0.00263721399988886,295.84916080204295,85.0,100834,esteli
766,2018-09-03/2018-09-09,0.012027064813472571,295.23196263594326,67.0,100611,esteli
767,2018-09-10/2018-09-16,0.002194085144797815,296.0417490713074,72.0,100613,esteli
768,2018-09-17/2018-09-23,0.003488042707417638,295.1728930936616,92.0,100754,esteli
769,2018-09-24/2018-09-30,0.010564906617570766,294.76163004331926,76.0,100738,esteli
770,2018-10-01/2018-10-07,0.010435661131235431,294.3481152970884,102.0,100045,esteli
771,2018-10-08/2018-10-14,0.01625660887570782,294.1882346243839,103.0,100244,esteli
772,2018-10-15/2018-10-21,0.00033983075629394495,294.8235397148285,124.0,100207,esteli
773,2018-10-22/2018-10-28,0.00016741373062305022,295.2175981667696,107.0,100995,esteli
774,2018-10-29/2018-11-04,0.0011510145716828357,295.07577864446836,96.0,100694,esteli
775,2018-11-05/2018-11-11,0.00014471033530444614,295.3709972108678,65.0,100614,esteli
776,2018-11-12/2018-11-18,0.0007438492306543972,295.31451972412276,70.0,100033,esteli
777,2018-11-19/2018-11-25,0.0001264007232025712,295.14551748154196,33.0,100160,esteli
778,2018-11-26/2018-12-02,0.0002676901009624463,294.5915350867222,27.0,100819,esteli
779,2018-12-03/2018-12-09,0.00014371856039900225,294.4520366309853,27.0,100298,esteli
780,2018-12-10/2018-12-16,9.420817767402026e-05,294.2108710423241,29.0,100819,esteli
781,2018-12-17/2018-12-23,0.00016491302469585412,294.21382565127936,13.0,100290,esteli
782,2018-12-24/2018-12-30,8.435021655352574e-05,294.64919723558984,14.0,100924,esteli
783,2018-12-31/2019-01-06,0.00040890789447500586,294.3384748154208,41.0,100494,esteli
784,2019-01-07/2019-01-13,8.30272320894658e-05,294.2937311271311,37.0,100713,esteli
785,2019-01-14/2019-01-20,9.400249570110752e-05,294.4743777972201,33.0,100416,esteli
786,2019-01-21/2019-01-27,6.787891613759321e-05,295.1754028714507,24.0,100387,esteli
787,2019-01-28/2019-02-03,3.0116907471768406e-05,294.8753155115844,22.0,100444,esteli
788,2019-02-04/2019-02-10,3.864539416404804e-05,295.5918213534724,25.0,100799,esteli
789,2019-02-11/2019-02-17,0.00011145125853587481,296.6081619598814,28.0,100897,esteli
790,2019-02-18/2019-02-24,9.193539816617566e-05,295.24805706124795,14.0,100972,esteli
791,2019-02-25/2019-03-03,0.00011820391362654201,295.958875792377,30.0,100633,esteli
792,2019-03-04/2019-03-10,3.552384213555008e-05,295.88320458010696,18.0,100680,esteli
793,2019-03-11/2019-03-17,4.554946220301031e-06,296.439724586478,23.0,100701,esteli
794,2019-03-18/2019-03-24,7.423234973179307e-06,296.35070418888773,23.0,100753,esteli
795,2019-03-25/2019-03-31,0.00013151204635802088,297.1814316361547,29.0,100713,esteli
796,2019-04-01/2019-04-07,0.002603975367471459,297.48501905470806,31.0,100213,esteli
797,2019-04-08/2019-04-14,0.0004807094785094384,297.98405468282846,11.0,100611,esteli
798,2019-04-15/2019-04-21,5.240031922690058e-05,297.5897983033057,23.0,100870,esteli
799,2019-04-22/2019-04-28,0.000868244530009151,298.5902461276551,19.0,100812,esteli
800,2019-04-29/2019-05-05,0.001910413463146316,299.37362824861293,47.0,100806,esteli
801,2019-05-06/2019-05-12,0.005323375814083446,297.64431969972725,38.0,100443,esteli
802,2019-05-13/2019-05-19,0.03494299747827419,295.05325939720973,72.0,100179,esteli
803,2019-05-20/2019-05-26,0.009956672565104924,294.3846797860645,93.0,100723,esteli
804,2019-05-27/2019-06-02,0.0038343072494411703,296.54675906962865,140.0,100433,esteli
805,2019-06-03/2019-06-09,0.004764272739830238,295.81717012524734,147.0,100546,esteli
806,2019-06-10/2019-06-16,0.0009037661742469503,296.8339143025651,143.0,100546,esteli
807,2019-06-17/2019-06-23,0.0012240033542553817,296.1892524976629,170.0,100849,esteli
808,2019-06-24/2019-06-30,0.00037810803949291707,296.3551305566154,158.0,100680,esteli
809,2019-07-01/2019-07-07,0.002698935577042645,296.07635071675935,187.0,100604,esteli
810,2019-07-08/2019-07-14,0.0005779447381604893,296.2506243044117,186.0,100093,esteli
811,2019-07-15/2019-07-21,0.0012424074460293652,296.7996583302678,256.0,100606,esteli
812,2019-07-22/2019-07-28,0.0006640739722434035,296.9904717114176,306.0,100942,esteli
813,2019-07-29/2019-08-04,0.004831171215775403,297.1075746928369,285.0,100800,esteli
814,2019-08-05/2019-08-11,0.0011692934204354227,296.9788191520703,386.0,100690,esteli
815,2019-08-12/2019-08-18,0.003637747897238561,296.10619229135904,417.0,100865,esteli
816,2019-08-19/2019-08-25,0.0003197374274509647,297.0550842514548,385.0,100175,esteli
817,2019-08-26/2019-09-01,0.0008543305281819274,297.74359978639177,337.0,100535,esteli
818,2019-09-02/2019-09-08,0.0011634929421781228,297.88908385627536,392.0,100367,esteli
819,2019-09-09/2019-09-15,0.008865361036651824,296.66519285528716,471.0,100938,esteli
820,2019-09-16/2019-09-22,0.015250176822888997,295.29893898400843,399.0,100240,esteli
821,2019-09-23/2019-09-29,0.0077763085742656906,295.22481896525403,328.0,100363,esteli
822,2019-09-30/2019-10-06,0.005963274545210648,295.1136923296474,294.0,100589,esteli
823,2019-10-07/2019-10-13,0.007953818148295946,294.23076302509185,366.0,100508,esteli
824,2019-10-14/2019-10-20,0.007835815137275711,294.7538740117746,369.0,100222,esteli
825,2019-10-21/2019-10-27,0.002647164915774058,295.03575807650003,382.0,100702,esteli
826,2019-10-28/2019-11-03,0.0003524960928947374,295.1903907366161,384.0,100308,esteli
827,2019-11-04/2019-11-10,0.0010528121920335286,295.3971197603573,298.0,100464,esteli
828,2019-11-11/2019-11-17,0.0009493693915022688,295.1537524961332,270.0,100007,esteli
829,2019-11-18/2019-11-24,0.0006817817379761652,295.547045905146,208.0,100158,esteli
830,2019-11-25/2019-12-01,5.363790339864807e-05,294.7421626831918,134.0,100212,esteli
831,2019-12-02/2019-12-08,0.00033137485044244406,294.923056571569,133.0,100663,esteli
832,2019-12-09/2019-12-15,0.00023452694065610171,295.45031236529775,78.0,100980,esteli
833,2019-12-16/2019-12-22,0.00014020835722612965,295.18675924108067,82.0,100808,esteli
834,2019-12-23/2019-12-29,0.00020143086982409437,295.6894947086237,58.0,100010,esteli
835,2019-12-30/2020-01-05,0.0004207573013421996,295.15165894073624,78.0,100515,esteli
836,2020-01-06/2020-01-12,0.001167037639415894,294.65551907194447,59.0,100632,esteli
837,2020-01-13/2020-01-19,0.00010789832595259001,294.99986239029187,61.0,100753,esteli
838,2020-01-20/2020-01-26,3.298775509769948e-05,296.2476208074678,93.0,100819,esteli
839,2020-01-27/2020-02-02,6.160997228813677e-05,296.28107651741766,95.0,100653,esteli
840,2020-02-03/2020-02-09,0.0001978394020809051,295.64420480868836,80.0,100133,esteli
841,2020-02-10/2020-02-16,2.890894545097897e-05,296.0197092324753,78.0,100562,esteli
842,2020-02-17/2020-02-23,0.00013316713066095139,296.8877437503677,69.0,100449,esteli
843,2020-02-24/2020-03-01,8.782646756897747e-05,296.155135053958,69.0,100049,esteli
844,2020-03-02/2020-03-08,0.00034198954064484477,295.80392862196175,56.0,100043,esteli
845,2020-03-09/2020-03-15,4.925176730677947e-05,296.3897516700939,49.0,100947,esteli
846,2020-03-16/2020-03-22,7.439335497433006e-05,296.51026784891167,22.0,100390,esteli
847,2020-03-23/2020-03-29,0.00038270361368683656,298.14722459723924,19.0,100213,esteli
848,2020-03-30/2020-04-05,5.737636839860387e-05,299.525345215937,15.0,100441,esteli
849,2020-04-06/2020-04-12,0.00026365463071926755,299.38343980203024,18.0,100309,esteli
850,2020-04-13/2020-04-19,0.0005268018945600528,299.1519654643162,41.0,100436,esteli
851,2020-04-20/2020-04-26,0.00011561492642067933,299.2280939773162,18.0,100648,esteli
852,2020-04-27/2020-05-03,0.00047607850844199993,299.36636346121634,33.0,100382,esteli
853,2020-05-04/2020-05-10,0.006730083277865815,297.8324441534863,15.0,100294,esteli
854,2020-05-11/2020-05-17,0.023790391449602852,297.0169638302531,19.0,100709,esteli
855,2020-05-18/2020-05-24,0.012610679244627256,296.1155251606321,21.0,100739,esteli
856,2020-05-25/2020-05-31,0.01786790537345249,294.32726629046664,17.0,100184,esteli
857,2020-06-01/2020-06-07,0.00395909171035843,296.13708553081347,28.0,100365,esteli
858,2020-06-08/2020-06-14,0.007414961865673273,295.4880427755629,17.0,100860,esteli
859,2020-06-15/2020-06-21,0.0014129696675536504,296.0164822352573,11.0,100744,esteli
860,2020-06-22/2020-06-28,0.004240642997500159,295.0321981434766,19.0,100794,esteli
861,2020-06-29/2020-07-05,0.003463099415929385,295.71752504113545,17.0,100186,esteli
862,2020-07-06/2020-07-12,0.0006897039139998766,295.8685179686063,35.0,100992,esteli
863,2020-07-13/2020-07-19,0.0016620237799902491,296.24675315608556,21.0,100686,esteli
864,2020-07-20/2020-07-26,0.004901348664574053,295.85070782741764,28.0,100527,esteli
865,2020-07-27/2020-08-02,0.0040574211040352096,296.32480744031375,32.0,100430,esteli
866,2020-08-03/2020-08-09,0.0007976400860580647,296.0258282818131,38.0,100395,esteli
867,2020-08-10/2020-08-16,0.011249004197590567,295.6184735898665,62.0,100207,esteli
868,2020-08-17/2020-08-23,0.009389704126974582,295.1243604251564,33.0,100771,esteli
869,2020-08-24/2020-08-30,0.005350191137403012,295.4471241296286,29.0,100434,esteli
870,2020-08-31/2020-09-06,0.00930987736998037,295.5606809259457,35.0,100780,esteli
871,2020-09-07/2020-09-13,0.010768496707525357,295.3212904082889,46.0,100281,esteli
872,2020-09-14/2020-09-20,0.005544652366967401,295.75678184072115,50.0,100585,esteli
873,2020-09-21/2020-09-27,0.010345062532924281,295.08780123645005,38.0,100670,esteli
874,2020-09-28/2020-10-04,0.012640089018574968,294.57602880285384,37.0,100153,esteli
875,2020-10-05/2020-10-11,0.004271662096458753,295.3107132746395,43.0,100493,esteli
