,time_period,rainfall,mean_temperature,disease_cases,population,location
94,2001-12,40.752,25.78,136.0,1209396.78,BEN TRE
95,2002-01,0.831,25.3,93.0,1209396.78,BEN TRE
96,2002-02,0.785,26.05,40.0,1209396.78,BEN TRE
97,2002-03,2.329,27.36,17.0,1209396.78,BEN TRE
98,2002-04,28.0,28.68,35.0,1209396.78,BEN TRE
99,2002-05,129.568,28.7,56.0,1209396.78,BEN TRE
100,2002-06,264.091,27.23,115.0,1209396.78,BEN TRE
101,2002-07,136.115,27.6,380.0,1209396.78,BEN TRE
102,2002-08,250.319,26.46,331.0,1209396.78,BEN TRE
103,2002-09,232.25,26.38,407.0,1209396.78,BEN TRE
104,2002-10,233.26,26.57,703.0,1209396.78,BEN TRE
105,2002-11,214.583,26.15,507.0,1209396.78,BEN TRE
106,2002-12,66.463,26.55,275.0,1209396.78,BEN TRE
107,2003-01,1.942,25.33,178.0,1209396.78,BEN TRE
108,2003-02,1.799,26.46,100.0,1209396.78,BEN TRE
109,2003-03,10.692,27.72,106.0,1209396.78,BEN TRE
110,2003-04,24.728,28.98,154.0,1209396.78,BEN TRE
111,2003-05,343.321,27.3,140.0,1209396.78,BEN TRE
112,2003-06,212.828,27.15,209.0,1209396.78,BEN TRE
113,2003-07,321.29,26.39,309.0,1209396.78,BEN TRE
114,2003-08,262.513,26.79,287.0,1209396.78,BEN TRE
115,2003-09,325.306,26.2,266.0,1209396.78,BEN TRE
116,2003-10,431.637,25.97,207.0,1209396.78,BEN TRE
117,2003-11,139.184,26.64,170.0,1209396.78,BEN TRE
118,2003-12,33.963,25.29,133.0,1209396.78,BEN TRE
119,2004-01,3.283,25.73,58.0,1209396.78,BEN TRE
120,2004-02,3.569,25.68,45.0,1209396.78,BEN TRE
121,2004-03,7.402,27.31,79.0,1209396.78,BEN TRE
122,2004-04,32.013,28.96,271.0,1209396.78,BEN TRE
123,2004-05,256.302,28.01,529.0,1209396.78,BEN TRE
124,2004-06,287.492,26.77,901.0,1209396.78,BEN TRE
125,2004-07,253.463,26.49,1504.0,1209396.78,BEN TRE
126,2004-08,263.188,26.44,999.0,1209396.78,BEN TRE
127,2004-09,263.374,26.63,575.0,1209396.78,BEN TRE
128,2004-10,163.772,26.34,350.0,1209396.78,BEN TRE
129,2004-11,44.372,26.87,268.0,1209396.78,BEN TRE
130,2004-12,11.128,25.75,189.0,1209396.78,BEN TRE
131,2005-01,1.959,25.25,131.0,1209396.78,BEN TRE
132,2005-02,1.143,26.61,109.0,1209396.78,BEN TRE
133,2005-03,9.106,27.18,137.0,1209396.78,BEN TRE
134,2005-04,39.47,28.68,103.0,1209396.78,BEN TRE
135,2005-05,205.659,27.98,145.0,1209396.78,BEN TRE
136,2005-06,253.807,27.38,270.0,1209396.78,BEN TRE
137,2005-07,240.929,26.45,469.0,1209396.78,BEN TRE
138,2005-08,189.094,26.93,475.0,1209396.78,BEN TRE
139,2005-09,260.367,26.52,496.0,1209396.78,BEN TRE
140,2005-10,298.182,26.49,392.0,1209396.78,BEN TRE
141,2005-11,187.307,26.09,380.0,1209396.78,BEN TRE
142,2005-12,213.989,24.7,240.0,1209396.78,BEN TRE
143,2006-01,17.682,25.42,163.0,1209396.78,BEN TRE
144,2006-02,6.905,26.63,78.0,1209396.78,BEN TRE
145,2006-03,22.358,27.23,76.0,1209396.78,BEN TRE
146,2006-04,112.281,28.05,109.0,1209396.78,BEN TRE
147,2006-05,257.362,27.4,189.0,1209396.78,BEN TRE
148,2006-06,324.312,26.66,389.0,1209396.78,BEN TRE
149,2006-07,260.455,26.45,441.0,1209396.78,BEN TRE
150,2006-08,297.601,26.27,297.0,1209396.78,BEN TRE
151,2006-09,342.257,26.24,274.0,1209396.78,BEN TRE
152,2006-10,233.7,26.45,215.0,1209396.78,BEN TRE
153,2006-11,51.461,27.11,256.0,1209396.78,BEN TRE
154,2006-12,57.158,26.42,157.0,1209396.78,BEN TRE
155,2007-01,80.733,25.33,152.0,1209396.78,BEN TRE
156,2007-02,3.065,25.67,80.0,1209396.78,BEN TRE
157,2007-03,53.878,27.2,103.0,1209396.78,BEN TRE
158,2007-04,88.232,28.35,186.0,1209396.78,BEN TRE
159,2007-05,327.363,27.16,271.0,1209396.78,BEN TRE
160,2007-06,335.521,27.24,1022.0,1209396.78,BEN TRE
161,2007-07,235.886,26.52,1583.0,1209396.78,BEN TRE
162,2007-08,295.063,26.4,910.0,1209396.78,BEN TRE
163,2007-09,305.239,26.51,902.0,1209396.78,BEN TRE
164,2007-10,345.343,25.91,614.0,1209396.78,BEN TRE
165,2007-11,144.456,25.42,371.0,1209396.78,BEN TRE
166,2007-12,20.425,25.94,256.0,1209396.78,BEN TRE
167,2008-01,37.888,25.5,150.0,1209396.78,BEN TRE
168,2008-02,15.221,25.88,109.0,1209396.78,BEN TRE
169,2008-03,13.529,26.85,88.0,1209396.78,BEN TRE
170,2008-04,124.291,27.96,148.0,1209396.78,BEN TRE
171,2008-05,281.605,26.59,174.0,1209396.78,BEN TRE
172,2008-06,239.306,26.79,410.0,1209396.78,BEN TRE
173,2008-07,254.358,26.6,639.0,1209396.78,BEN TRE
174,2008-08,253.258,26.44,697.0,1209396.78,BEN TRE
175,2008-09,312.79,26.19,805.0,1209396.78,BEN TRE
176,2008-10,285.395,26.49,640.0,1209396.78,BEN TRE
177,2008-11,228.325,25.64,487.0,1209396.78,BEN TRE
178,2008-12,127.933,25.23,333.0,1209396.78,BEN TRE
179,2009-01,24.769,24.35,197.0,1209396.78,BEN TRE
180,2009-02,54.131,25.97,247.0,1209396.78,BEN TRE
181,2009-03,38.789,27.65,168.0,1209396.78,BEN TRE
182,2009-04,173.512,28.03,187.0,1209396.78,BEN TRE
183,2009-05,305.35,26.85,326.0,1209396.78,BEN TRE
184,2009-06,172.277,27.35,526.0,1209396.78,BEN TRE
185,2009-07,232.433,26.77,848.0,1209396.78,BEN TRE
186,2009-08,247.093,27.16,793.0,1209396.78,BEN TRE
187,2009-09,308.033,26.31,628.0,1209396.78,BEN TRE
188,2009-10,302.17,26.33,419.0,1209396.78,BEN TRE
189,2009-11,76.849,26.43,262.0,1209396.78,BEN TRE
190,2009-12,14.701,26.0,159.0,1209396.78,BEN TRE
191,2010-01,81.267,25.81,54.0,1209396.78,BEN TRE
192,2010-02,3.681,26.59,13.0,1209396.78,BEN TRE
193,2010-03,15.499,28.01,29.0,1209396.78,BEN TRE
194,2010-04,28.281,29.13,13.0,1209396.78,BEN TRE
195,2010-05,121.037,29.48,14.0,1209396.78,BEN TRE
196,2010-06,295.782,27.65,12.0,1209396.78,BEN TRE
197,2010-07,278.594,26.99,32.0,1209396.78,BEN TRE
198,2010-08,284.157,26.83,63.0,1209396.78,BEN TRE
199,2010-09,315.206,26.91,63.0,1209396.78,BEN TRE
200,2010-10,446.826,25.85,82.0,1209396.78,BEN TRE
201,2010-11,330.675,25.78,62.0,1209396.78,BEN TRE
202,2010-12,96.967,25.62,67.0,1209396.78,BEN TRE
0,1994-02,29.548,23.55,12.0,1505184.44,BINH DINH
1,1994-03,106.6,23.45,12.0,1505184.44,BINH DINH
2,1994-04,34.981,26.27,15.0,1505184.44,BINH DINH
3,1994-05,180.123,27.51,15.0,1505184.44,BINH DINH
4,1994-06,86.953,28.05,45.0,1505184.44,BINH DINH
5,1994-07,57.388,27.81,43.0,1505184.44,BINH DINH
6,1994-08,85.137,28.33,,1505184.44,BINH DINH
7,1994-09,230.415,25.95,48.0,1505184.44,BINH DINH
8,1994-10,231.855,23.81,152.0,1505184.44,BINH DINH
9,1994-11,154.475,22.55,92.0,1505184.44,BINH DINH
10,1994-12,163.569,22.17,94.0,1505184.44,BINH DINH
11,1995-01,74.277,20.9,20.0,1505184.44,BINH DINH
12,1995-02,36.423,21.28,19.0,1505184.44,BINH DINH
13,1995-03,37.176,23.55,51.0,1505184.44,BINH DINH
14,1995-04,21.529,26.03,42.0,1505184.44,BINH DINH
15,1995-05,172.183,27.28,152.0,1505184.44,BINH DINH
16,1995-06,93.491,28.54,209.0,1505184.44,BINH DINH
17,1995-07,85.183,27.86,207.0,1505184.44,BINH DINH
18,1995-08,140.853,27.69,69.0,1505184.44,BINH DINH
19,1995-09,265.875,25.54,127.0,1505184.44,BINH DINH
20,1995-10,520.719,24.51,110.0,1505184.44,BINH DINH
21,1995-11,425.456,22.36,216.0,1505184.44,BINH DINH
22,1995-12,242.203,20.56,713.0,1505184.44,BINH DINH
23,1996-01,53.8,20.41,59.0,1505184.44,BINH DINH
24,1996-02,102.575,20.63,21.0,1505184.44,BINH DINH
25,1996-03,27.608,23.94,43.0,1505184.44,BINH DINH
26,1996-04,102.721,24.89,57.0,1505184.44,BINH DINH
27,1996-05,289.293,26.4,59.0,1505184.44,BINH DINH
28,1996-06,107.358,26.74,202.0,1505184.44,BINH DINH
29,1996-07,71.958,27.37,168.0,1505184.44,BINH DINH
30,1996-08,111.089,27.39,110.0,1505184.44,BINH DINH
31,1996-09,219.159,25.92,288.0,1505184.44,BINH DINH
32,1996-10,224.698,24.6,206.0,1505184.44,BINH DINH
33,1996-11,575.514,23.25,499.0,1505184.44,BINH DINH
34,1996-12,339.087,21.09,326.0,1505184.44,BINH DINH
35,1997-01,52.898,20.3,153.0,1505184.44,BINH DINH
36,1997-02,88.503,22.17,73.0,1505184.44,BINH DINH
37,1997-03,30.865,23.62,467.0,1505184.44,BINH DINH
38,1997-04,127.397,25.44,46.0,1505184.44,BINH DINH
39,1997-05,203.574,26.99,49.0,1505184.44,BINH DINH
40,1997-06,45.06,28.35,64.0,1505184.44,BINH DINH
41,1997-07,112.871,28.01,84.0,1505184.44,BINH DINH
42,1997-08,98.607,27.91,119.0,1505184.44,BINH DINH
43,1997-09,329.79,26.31,2.0,1505184.44,BINH DINH
44,1997-10,217.396,24.67,149.0,1505184.44,BINH DINH
45,1997-11,221.447,23.49,150.0,1505184.44,BINH DINH
46,1997-12,128.659,22.34,216.0,1505184.44,BINH DINH
47,1998-01,59.583,23.01,218.0,1505184.44,BINH DINH
48,1998-02,30.294,23.95,68.0,1505184.44,BINH DINH
49,1998-03,39.612,25.24,124.0,1505184.44,BINH DINH
50,1998-04,48.382,27.08,140.0,1505184.44,BINH DINH
51,1998-05,154.85,27.88,341.0,1505184.44,BINH DINH
52,1998-06,100.383,29.14,503.0,1505184.44,BINH DINH
53,1998-07,76.955,28.6,741.0,1505184.44,BINH DINH
54,1998-08,112.995,27.95,905.0,1505184.44,BINH DINH
55,1998-09,239.755,26.57,604.0,1505184.44,BINH DINH
56,1998-10,330.355,24.71,1065.0,1505184.44,BINH DINH
57,1998-11,792.483,23.32,514.0,1505184.44,BINH DINH
58,1998-12,502.516,21.77,33.0,1505184.44,BINH DINH
59,1999-01,182.866,21.37,41.0,1505184.44,BINH DINH
60,1999-02,106.667,21.58,78.0,1505184.44,BINH DINH
61,1999-03,46.614,24.64,136.0,1505184.44,BINH DINH
62,1999-04,187.669,25.45,122.0,1505184.44,BINH DINH
63,1999-05,210.183,25.89,146.0,1505184.44,BINH DINH
64,1999-06,111.462,26.94,20.0,1505184.44,BINH DINH
65,1999-07,62.566,28.07,38.0,1505184.44,BINH DINH
66,1999-08,77.126,27.65,34.0,1505184.44,BINH DINH
67,1999-09,165.388,26.58,40.0,1505184.44,BINH DINH
68,1999-10,351.516,24.37,0.0,1505184.44,BINH DINH
69,1999-11,496.987,23.34,0.0,1505184.44,BINH DINH
70,1999-12,557.477,20.23,78.0,1505184.44,BINH DINH
71,2000-01,176.03,21.61,26.0,1505184.44,BINH DINH
72,2000-02,54.9,21.65,30.0,1505184.44,BINH DINH
73,2000-03,51.029,23.42,0.0,1505184.44,BINH DINH
74,2000-04,94.368,25.94,15.0,1505184.44,BINH DINH
75,2000-05,276.969,26.94,0.0,1505184.44,BINH DINH
76,2000-06,121.871,26.93,14.0,1505184.44,BINH DINH
77,2000-07,128.799,26.86,0.0,1505184.44,BINH DINH
78,2000-08,83.676,27.7,2.0,1505184.44,BINH DINH
79,2000-09,124.339,25.99,11.0,1505184.44,BINH DINH
80,2000-10,461.844,24.55,27.0,1505184.44,BINH DINH
81,2000-11,415.541,22.7,72.0,1505184.44,BINH DINH
82,2000-12,330.334,21.84,0.0,1505184.44,BINH DINH
83,2001-01,69.774,21.92,0.0,1505184.44,BINH DINH
84,2001-02,59.082,21.67,3.0,1505184.44,BINH DINH
85,2001-03,164.577,23.68,10.0,1505184.44,BINH DINH
86,2001-04,29.863,26.3,0.0,1505184.44,BINH DINH
87,2001-05,293.634,27.38,15.0,1505184.44,BINH DINH
88,2001-06,76.133,27.64,17.0,1505184.44,BINH DINH
89,2001-07,54.868,28.57,2.0,1505184.44,BINH DINH
90,2001-08,175.806,26.97,6.0,1505184.44,BINH DINH
91,2001-09,112.753,26.87,54.0,1505184.44,BINH DINH
92,2001-10,293.689,24.54,29.0,1505184.44,BINH DINH
93,2001-11,252.066,22.46,20.0,1505184.44,BINH DINH
94,2001-12,246.855,21.55,11.0,1505184.44,BINH DINH
95,2002-01,80.455,20.93,13.0,1505184.44,BINH DINH
96,2002-02,37.178,21.36,1.0,1505184.44,BINH DINH
97,2002-03,32.761,23.93,12.0,1505184.44,BINH DINH
98,2002-04,34.209,26.21,8.0,1505184.44,BINH DINH
99,2002-05,120.898,27.96,41.0,1505184.44,BINH DINH
100,2002-06,72.206,28.5,32.0,1505184.44,BINH DINH
101,2002-07,28.486,29.43,48.0,1505184.44,BINH DINH
102,2002-08,220.819,26.96,32.0,1505184.44,BINH DINH
103,2002-09,411.354,25.55,31.0,1505184.44,BINH DINH
104,2002-10,152.04,24.61,63.0,1505184.44,BINH DINH
105,2002-11,373.429,23.21,34.0,1505184.44,BINH DINH
106,2002-12,219.31,22.84,37.0,1505184.44,BINH DINH
107,2003-01,59.46,20.53,16.0,1505184.44,BINH DINH
108,2003-02,49.773,22.33,10.0,1505184.44,BINH DINH
109,2003-03,165.423,23.99,9.0,1505184.44,BINH DINH
110,2003-04,30.286,26.37,8.0,1505184.44,BINH DINH
111,2003-05,151.665,27.2,11.0,1505184.44,BINH DINH
112,2003-06,169.428,28.0,38.0,1505184.44,BINH DINH
113,2003-07,96.911,27.34,12.0,1505184.44,BINH DINH
114,2003-08,100.874,27.86,19.0,1505184.44,BINH DINH
115,2003-09,210.372,26.37,41.0,1505184.44,BINH DINH
116,2003-10,371.156,24.09,25.0,1505184.44,BINH DINH
117,2003-11,247.803,23.23,61.0,1505184.44,BINH DINH
118,2003-12,187.363,20.7,77.0,1505184.44,BINH DINH
119,2004-01,80.642,20.91,4.0,1505184.44,BINH DINH
120,2004-02,14.916,21.12,12.0,1505184.44,BINH DINH
121,2004-03,48.181,23.78,45.0,1505184.44,BINH DINH
122,2004-04,69.242,26.2,35.0,1505184.44,BINH DINH
123,2004-05,116.79,27.45,65.0,1505184.44,BINH DINH
124,2004-06,188.019,27.45,88.0,1505184.44,BINH DINH
125,2004-07,144.361,27.68,69.0,1505184.44,BINH DINH
126,2004-08,113.19,27.69,113.0,1505184.44,BINH DINH
127,2004-09,207.102,25.97,49.0,1505184.44,BINH DINH
128,2004-10,150.727,23.64,11.0,1505184.44,BINH DINH
129,2004-11,172.597,23.0,61.0,1505184.44,BINH DINH
130,2004-12,119.975,21.12,31.0,1505184.44,BINH DINH
131,2005-01,49.589,20.62,15.0,1505184.44,BINH DINH
132,2005-02,48.272,23.21,5.0,1505184.44,BINH DINH
133,2005-03,76.024,22.97,14.0,1505184.44,BINH DINH
134,2005-04,48.738,25.72,4.0,1505184.44,BINH DINH
135,2005-05,83.925,28.53,34.0,1505184.44,BINH DINH
136,2005-06,64.505,29.14,8.0,1505184.44,BINH DINH
137,2005-07,144.533,27.37,3.0,1505184.44,BINH DINH
138,2005-08,111.039,27.54,11.0,1505184.44,BINH DINH
139,2005-09,331.737,25.89,51.0,1505184.44,BINH DINH
140,2005-10,376.593,24.16,34.0,1505184.44,BINH DINH
141,2005-11,283.808,23.34,81.0,1505184.44,BINH DINH
142,2005-12,632.147,20.94,11.0,1505184.44,BINH DINH
143,2006-01,105.779,21.02,9.0,1505184.44,BINH DINH
144,2006-02,88.632,22.12,15.0,1505184.44,BINH DINH
145,2006-03,64.907,23.58,6.0,1505184.44,BINH DINH
146,2006-04,64.022,26.13,0.0,1505184.44,BINH DINH
147,2006-05,124.572,26.89,3.0,1505184.44,BINH DINH
148,2006-06,85.028,28.17,70.0,1505184.44,BINH DINH
149,2006-07,166.717,27.73,21.0,1505184.44,BINH DINH
150,2006-08,184.672,27.04,28.0,1505184.44,BINH DINH
151,2006-09,291.471,25.83,14.0,1505184.44,BINH DINH
152,2006-10,199.939,24.45,21.0,1505184.44,BINH DINH
153,2006-11,103.048,24.12,16.0,1505184.44,BINH DINH
154,2006-12,213.086,21.84,60.0,1505184.44,BINH DINH
155,2007-01,137.675,20.82,15.0,1505184.44,BINH DINH
156,2007-02,22.668,22.05,6.0,1505184.44,BINH DINH
157,2007-03,86.916,24.18,34.0,1505184.44,BINH DINH
158,2007-04,77.636,25.52,55.0,1505184.44,BINH DINH
159,2007-05,199.131,26.48,85.0,1505184.44,BINH DINH
160,2007-06,113.2,27.58,190.0,1505184.44,BINH DINH
161,2007-07,100.145,27.39,429.0,1505184.44,BINH DINH
162,2007-08,169.451,27.12,108.0,1505184.44,BINH DINH
163,2007-09,269.237,26.39,64.0,1505184.44,BINH DINH
164,2007-10,487.559,24.25,54.0,1505184.44,BINH DINH
165,2007-11,807.899,21.9,66.0,1505184.44,BINH DINH
166,2007-12,112.388,22.05,49.0,1505184.44,BINH DINH
167,2008-01,287.457,20.98,45.0,1505184.44,BINH DINH
168,2008-02,94.527,20.09,6.0,1505184.44,BINH DINH
169,2008-03,58.232,22.78,6.0,1505184.44,BINH DINH
170,2008-04,70.32,25.67,4.0,1505184.44,BINH DINH
171,2008-05,327.771,26.36,6.0,1505184.44,BINH DINH
172,2008-06,67.876,27.67,20.0,1505184.44,BINH DINH
173,2008-07,108.125,27.96,30.0,1505184.44,BINH DINH
174,2008-08,159.717,27.03,83.0,1505184.44,BINH DINH
175,2008-09,229.464,26.05,61.0,1505184.44,BINH DINH
176,2008-10,319.307,24.75,39.0,1505184.44,BINH DINH
177,2008-11,498.357,22.98,126.0,1505184.44,BINH DINH
178,2008-12,278.389,21.17,192.0,1505184.44,BINH DINH
179,2009-01,117.238,19.8,60.0,1505184.44,BINH DINH
180,2009-02,34.876,23.07,42.0,1505184.44,BINH DINH
181,2009-03,63.047,24.82,26.0,1505184.44,BINH DINH
182,2009-04,306.768,25.75,58.0,1505184.44,BINH DINH
183,2009-05,262.635,25.6,89.0,1505184.44,BINH DINH
184,2009-06,40.906,28.35,237.0,1505184.44,BINH DINH
185,2009-07,99.151,27.71,329.0,1505184.44,BINH DINH
186,2009-08,123.356,27.63,78.0,1505184.44,BINH DINH
187,2009-09,871.434,25.93,85.0,1505184.44,BINH DINH
188,2009-10,295.675,24.66,59.0,1505184.44,BINH DINH
189,2009-11,447.059,22.98,49.0,1505184.44,BINH DINH
190,2009-12,97.895,21.79,18.0,1505184.44,BINH DINH
191,2010-01,141.515,21.94,51.0,1505184.44,BINH DINH
192,2010-02,29.297,23.7,52.0,1505184.44,BINH DINH
193,2010-03,75.202,24.31,101.0,1505184.44,BINH DINH
194,2010-04,59.711,26.37,122.0,1505184.44,BINH DINH
195,2010-05,52.503,28.81,146.0,1505184.44,BINH DINH
196,2010-06,143.075,28.76,298.0,1505184.44,BINH DINH
197,2010-07,202.397,27.87,563.0,1505184.44,BINH DINH
198,2010-08,194.729,27.01,600.0,1505184.44,BINH DINH
199,2010-09,206.303,26.45,731.0,1505184.44,BINH DINH
200,2010-10,383.61,24.56,672.0,1505184.44,BINH DINH
201,2010-11,889.266,22.49,413.0,1505184.44,BINH DINH
202,2010-12,90.951,21.5,185.0,1505184.44,BINH DINH
0,1994-02,7.941,27.66,27.0,3273680.38,BINH DUONG
1,1994-03,65.377,28.11,70.0,3273680.38,BINH DUONG
2,1994-04,68.858,28.47,59.0,3273680.38,BINH DUONG
3,1994-05,250.619,27.43,140.0,3273680.38,BINH DUONG
4,1994-06,310.553,26.41,320.0,3273680.38,BINH DUONG
5,1994-07,306.1,25.98,255.0,3273680.38,BINH DUONG
6,1994-08,290.123,26.05,572.0,3273680.38,BINH DUONG
7,1994-09,375.68,25.46,261.0,3273680.38,BINH DUONG
8,1994-10,197.842,25.34,266.0,3273680.38,BINH DUONG
9,1994-11,12.494,26.58,126.0,3273680.38,BINH DUONG
10,1994-12,58.136,26.13,105.0,3273680.38,BINH DUONG
11,1995-01,22.509,26.7,75.0,3273680.38,BINH DUONG
12,1995-02,1.502,26.96,82.0,3273680.38,BINH DUONG
13,1995-03,30.704,28.09,76.0,3273680.38,BINH DUONG
14,1995-04,16.32,29.81,125.0,3273680.38,BINH DUONG
15,1995-05,161.662,28.56,253.0,3273680.38,BINH DUONG
16,1995-06,234.533,27.3,424.0,3273680.38,BINH DUONG
17,1995-07,261.204,26.19,534.0,3273680.38,BINH DUONG
18,1995-08,336.153,26.27,869.0,3273680.38,BINH DUONG
19,1995-09,413.735,25.52,975.0,3273680.38,BINH DUONG
20,1995-10,248.419,26.03,478.0,3273680.38,BINH DUONG
21,1995-11,125.88,25.58,416.0,3273680.38,BINH DUONG
22,1995-12,32.663,24.71,156.0,3273680.38,BINH DUONG
23,1996-01,23.05,25.69,169.0,3273680.38,BINH DUONG
24,1996-02,3.253,27.21,37.0,3273680.38,BINH DUONG
25,1996-03,4.723,28.83,52.0,3273680.38,BINH DUONG
26,1996-04,125.898,27.89,117.0,3273680.38,BINH DUONG
27,1996-05,314.956,26.86,89.0,3273680.38,BINH DUONG
28,1996-06,244.787,26.48,513.0,3273680.38,BINH DUONG
29,1996-07,174.099,26.42,511.0,3273680.38,BINH DUONG
30,1996-08,240.335,26.28,345.0,3273680.38,BINH DUONG
31,1996-09,359.543,25.79,131.0,3273680.38,BINH DUONG
32,1996-10,295.743,25.66,229.0,3273680.38,BINH DUONG
33,1996-11,217.887,25.44,259.0,3273680.38,BINH DUONG
34,1996-12,99.493,24.38,86.0,3273680.38,BINH DUONG
35,1997-01,0.335,24.76,17.0,3273680.38,BINH DUONG
36,1997-02,39.858,26.95,35.0,3273680.38,BINH DUONG
37,1997-03,11.936,28.06,24.0,3273680.38,BINH DUONG
38,1997-04,110.16,27.88,25.0,3273680.38,BINH DUONG
39,1997-05,243.707,27.73,15.0,3273680.38,BINH DUONG
40,1997-06,203.648,26.93,50.0,3273680.38,BINH DUONG
41,1997-07,408.747,25.92,178.0,3273680.38,BINH DUONG
42,1997-08,321.122,26.12,349.0,3273680.38,BINH DUONG
43,1997-09,312.229,25.98,351.0,3273680.38,BINH DUONG
44,1997-10,194.545,26.15,249.0,3273680.38,BINH DUONG
45,1997-11,61.418,26.44,193.0,3273680.38,BINH DUONG
46,1997-12,1.435,27.51,166.0,3273680.38,BINH DUONG
47,1998-01,0.655,28.27,99.0,3273680.38,BINH DUONG
48,1998-02,5.294,28.6,110.0,3273680.38,BINH DUONG
49,1998-03,0.691,29.67,82.0,3273680.38,BINH DUONG
50,1998-04,76.919,29.56,78.0,3273680.38,BINH DUONG
51,1998-05,186.538,29.37,148.0,3273680.38,BINH DUONG
52,1998-06,282.017,27.08,220.0,3273680.38,BINH DUONG
53,1998-07,229.629,26.92,538.0,3273680.38,BINH DUONG
54,1998-08,281.33,26.64,905.0,3273680.38,BINH DUONG
55,1998-09,361.091,25.96,781.0,3273680.38,BINH DUONG
56,1998-10,261.543,25.92,350.0,3273680.38,BINH DUONG
57,1998-11,269.825,25.12,137.0,3273680.38,BINH DUONG
58,1998-12,108.5,24.76,103.0,3273680.38,BINH DUONG
59,1999-01,46.415,25.76,54.0,3273680.38,BINH DUONG
60,1999-02,9.636,27.2,35.0,3273680.38,BINH DUONG
61,1999-03,31.103,28.49,17.0,3273680.38,BINH DUONG
62,1999-04,236.482,26.81,47.0,3273680.38,BINH DUONG
63,1999-05,258.022,26.27,106.0,3273680.38,BINH DUONG
64,1999-06,323.725,25.79,133.0,3273680.38,BINH DUONG
65,1999-07,323.331,25.72,141.0,3273680.38,BINH DUONG
66,1999-08,223.823,26.06,155.0,3273680.38,BINH DUONG
67,1999-09,210.658,26.14,85.0,3273680.38,BINH DUONG
68,1999-10,290.369,25.75,84.0,3273680.38,BINH DUONG
69,1999-11,190.972,25.48,58.0,3273680.38,BINH DUONG
70,1999-12,97.852,24.11,27.0,3273680.38,BINH DUONG
71,2000-01,23.863,26.5,13.0,3273680.38,BINH DUONG
72,2000-02,24.803,27.28,18.0,3273680.38,BINH DUONG
73,2000-03,61.55,27.88,18.0,3273680.38,BINH DUONG
74,2000-04,99.507,27.92,42.0,3273680.38,BINH DUONG
75,2000-05,278.944,27.09,147.0,3273680.38,BINH DUONG
76,2000-06,312.742,26.14,78.0,3273680.38,BINH DUONG
77,2000-07,262.106,25.93,69.0,3273680.38,BINH DUONG
78,2000-08,266.926,26.01,69.0,3273680.38,BINH DUONG
79,2000-09,221.399,26.0,43.0,3273680.38,BINH DUONG
80,2000-10,325.554,25.4,36.0,3273680.38,BINH DUONG
81,2000-11,118.66,25.6,62.0,3273680.38,BINH DUONG
82,2000-12,78.08,25.43,37.0,3273680.38,BINH DUONG
83,2001-01,40.66,26.15,19.0,3273680.38,BINH DUONG
84,2001-02,12.113,27.5,58.0,3273680.38,BINH DUONG
85,2001-03,103.241,28.01,27.0,3273680.38,BINH DUONG
86,2001-04,68.211,28.8,6.0,3273680.38,BINH DUONG
87,2001-05,220.263,27.98,10.0,3273680.38,BINH DUONG
88,2001-06,253.863,26.44,19.0,3273680.38,BINH DUONG
89,2001-07,199.33,26.48,35.0,3273680.38,BINH DUONG
90,2001-08,341.885,26.03,36.0,3273680.38,BINH DUONG
91,2001-09,274.394,26.35,29.0,3273680.38,BINH DUONG
92,2001-10,313.754,25.82,39.0,3273680.38,BINH DUONG
93,2001-11,46.421,25.22,34.0,3273680.38,BINH DUONG
94,2001-12,19.684,26.54,26.0,3273680.38,BINH DUONG
95,2002-01,0.389,27.27,31.0,3273680.38,BINH DUONG
96,2002-02,0.801,28.08,21.0,3273680.38,BINH DUONG
97,2002-03,11.154,29.14,16.0,3273680.38,BINH DUONG
98,2002-04,48.207,29.8,16.0,3273680.38,BINH DUONG
99,2002-05,157.272,29.41,18.0,3273680.38,BINH DUONG
100,2002-06,290.316,26.87,19.0,3273680.38,BINH DUONG
101,2002-07,217.178,27.19,100.0,3273680.38,BINH DUONG
102,2002-08,283.83,26.05,221.0,3273680.38,BINH DUONG
103,2002-09,331.753,25.9,282.0,3273680.38,BINH DUONG
104,2002-10,195.559,26.11,252.0,3273680.38,BINH DUONG
105,2002-11,182.348,25.77,186.0,3273680.38,BINH DUONG
106,2002-12,55.835,26.25,122.0,3273680.38,BINH DUONG
107,2003-01,0.384,26.1,160.0,3273680.38,BINH DUONG
108,2003-02,1.419,28.05,91.0,3273680.38,BINH DUONG
109,2003-03,24.02,29.11,123.0,3273680.38,BINH DUONG
110,2003-04,24.067,30.02,57.0,3273680.38,BINH DUONG
111,2003-05,325.515,27.33,47.0,3273680.38,BINH DUONG
112,2003-06,248.112,26.72,86.0,3273680.38,BINH DUONG
113,2003-07,284.924,26.17,145.0,3273680.38,BINH DUONG
114,2003-08,341.447,26.29,173.0,3273680.38,BINH DUONG
115,2003-09,338.024,25.84,129.0,3273680.38,BINH DUONG
116,2003-10,290.9,25.68,109.0,3273680.38,BINH DUONG
117,2003-11,53.643,26.57,83.0,3273680.38,BINH DUONG
118,2003-12,12.492,26.28,48.0,3273680.38,BINH DUONG
119,2004-01,1.723,27.7,62.0,3273680.38,BINH DUONG
