time_period,rainfall,mean_temperature,disease_cases,Disease-lag1,Disease-lag2,Temperature-lag1
23/01/2008,0.0,15.232892011646342,196.79197220194345,182.95643226017515,169.2502767693215,15.258768901829269
30/01/2008,0.0,14.309602810481708,215.2439581495349,196.79197220194345,182.95643226017515,15.232892011646342
06/02/2008,0.0,13.66046071125172,236.9416545932763,215.2439581495349,196.79197220194345,14.309602810481708
13/02/2008,0.0,13.07623282194473,261.56049048355266,236.9416545932763,215.2439581495349,13.66046071125172
20/02/2008,0.0,12.55042772156844,288.80835187571046,261.56049048355266,236.9416545932763,13.07623282194473
27/02/2008,0.0,13.877203131229777,309.42233621956154,288.80835187571046,261.56049048355266,12.55042772156844
05/03/2008,3.272727272727273,14.353119181743162,328.3112857653912,309.42233621956154,288.80835187571046,13.877203131229777
12/03/2008,29.454545454545457,15.68144362720521,345.79497672027424,328.3112857653912,309.42233621956154,14.353119181743162
19/03/2008,29.454545454545457,15.076935628121053,366.30120767057804,345.79497672027424,328.3112857653912,15.68144362720521
26/03/2008,29.454545454545457,14.532878428945311,389.52772461676057,366.30120767057804,345.79497672027424,15.076935628121053
02/04/2008,29.454545454545457,15.125045131505326,409.79340805014306,389.52772461676057,366.30120767057804,14.532878428945311
09/04/2008,51.81818181818181,14.757995163809339,436.3670685947327,409.79340805014306,389.52772461676057,15.125045131505326
16/04/2008,32.18181818181818,14.42765019288295,460.6651812666816,436.3670685947327,409.79340805014306,14.757995163809339
23/04/2008,20.727272727272727,15.0303397190492,479.65893721689014,460.6651812666816,436.3670685947327,14.42765019288295
30/04/2008,22.363636363636363,14.672760292598825,500.7678630266233,479.65893721689014,460.6651812666816,15.0303397190492
07/05/2008,22.363636363636363,15.432756990611672,518.0768053462922,500.7678630266233,479.65893721689014,14.672760292598825
14/05/2008,10.181818181818182,15.216754018823234,534.0293988885396,518.0768053462922,500.7678630266233,15.432756990611672
21/05/2008,71.27272727272728,16.82235134421364,554.1721876220168,534.0293988885396,518.0768053462922,15.216754018823234
28/05/2008,71.27272727272728,18.267388937065004,567.0897883912373,554.1721876220168,534.0293988885396,16.82235134421364
04/06/2008,71.27272727272728,19.749740952449415,572.5956290835358,567.0897883912373,554.1721876220168,18.267388937065004
11/06/2008,71.27272727272728,21.083857766295385,571.4308857066043,572.5956290835358,567.0897883912373,19.749740952449415
18/06/2008,41.81818181818182,20.484562898756757,567.3717075764569,571.4308857066043,572.5956290835358,21.083857766295385
25/06/2008,79.0909090909091,19.94519751797199,573.4639018047787,567.3717075764569,571.4308857066043,20.484562898756757
02/07/2008,12.727272727272727,21.259768675265704,559.7105129739048,573.4639018047787,567.3717075764569,19.94519751797199
09/07/2008,88.18181818181817,21.542882716830043,559.6324630261182,559.7105129739048,573.4639018047787,21.259768675265704
16/07/2008,16.363636363636363,20.89768535423795,548.4167635276557,559.6324630261182,559.7105129739048,21.542882716830043
23/07/2008,16.363636363636363,20.317007727905064,540.1044521608576,548.4167635276557,559.6324630261182,20.89768535423795
30/07/2008,24.545454545454543,20.69439786420547,531.5415537489212,540.1044521608576,548.4167635276557,20.317007727905064
06/08/2008,24.545454545454543,20.85223080505765,522.1894906327238,531.5415537489212,540.1044521608576,20.69439786420547
13/08/2008,24.545454545454543,21.894280451824613,507.6271792826917,522.1894906327238,531.5415537489212,20.85223080505765
20/08/2008,48.0,21.032125133914878,502.0665536131173,507.6271792826917,522.1894906327238,21.894280451824613
27/08/2008,63.27272727272727,22.056185347796117,494.4401723286822,502.0665536131173,507.6271792826917,21.032125133914878
03/09/2008,63.27272727272727,21.896021358471053,487.6146109908724,494.4401723286822,502.0665536131173,22.056185347796117
10/09/2008,63.27272727272727,22.651873768078495,477.0097876050254,487.6146109908724,494.4401723286822,21.896021358471053
17/09/2008,63.27272727272727,22.432140936725194,467.50362837594486,477.0097876050254,487.6146109908724,22.651873768078495
24/09/2008,40.36363636363636,22.23438138850722,454.404448706136,467.50362837594486,477.0097876050254,22.432140936725194
01/10/2008,40.36363636363636,21.874579613292862,443.10427791239897,454.404448706136,467.50362837594486,22.23438138850722
08/10/2008,40.36363636363636,21.55075801559994,433.42321510712657,443.10427791239897,454.404448706136,21.874579613292862
15/10/2008,18.181818181818183,20.35931857767631,425.26298585510864,433.42321510712657,443.10427791239897,21.55075801559994
22/10/2008,7.272727272727273,21.08702308354504,411.2824158919289,425.26298585510864,433.42321510712657,20.35931857767631
29/10/2008,7.272727272727273,20.841957138826903,398.52717565233985,411.2824158919289,425.26298585510864,21.08702308354504
05/11/2008,7.272727272727273,19.539579606762395,392.28382307307334,398.52717565233985,411.2824158919289,20.841957138826903
12/11/2008,7.272727272727273,20.16743982790434,382.9011693880971,392.28382307307334,398.52717565233985,19.539579606762395
19/11/2008,10.727272727272725,19.83251402693209,375.8840537988912,382.9011693880971,392.28382307307334,20.16743982790434
26/11/2008,10.727272727272725,19.531080806057062,370.37410431406045,375.8840537988912,382.9011693880971,19.83251402693209
03/12/2008,0.0,19.077972725451357,364.9842406868037,370.37410431406045,375.8840537988912,19.531080806057062
10/12/2008,0.0,19.57017545290622,357.13336342227257,364.9842406868037,370.37410431406045,19.077972725451357
17/12/2008,0.0,19.113157907615598,351.5675738841946,357.13336342227257,364.9842406868037,19.57017545290622
24/12/2008,0.0,17.80184211685404,352.5583632999244,351.5675738841946,357.13336342227257,19.113157907615598
31/12/2008,0.0,16.621657905168636,359.4500737740812,352.5583632999244,351.5675738841946,17.80184211685404
07/01/2009,0.0,16.459492114651773,367.1526132008223,359.4500737740812,352.5583632999244,16.621657905168636
14/01/2009,0.0,16.313542903186594,375.58489868488937,367.1526132008223,359.4500737740812,16.459492114651773
21/01/2009,0.0,17.082188612867935,380.1739556205497,375.58489868488937,367.1526132008223,16.313542903186594
28/01/2009,0.0,15.97396975158114,390.304106862644,380.1739556205497,375.58489868488937,17.082188612867935
04/02/2009,13.27272727272727,15.158390958241208,407.1666975259834,390.304106862644,380.1739556205497,15.97396975158114
11/02/2009,13.27272727272727,15.32437004423527,423.1993927593525,407.1666975259834,390.304106862644,15.158390958241208
18/02/2009,0.5454545454545453,16.373751221629924,431.4397275602938,423.1993927593525,407.1666975259834,15.32437004423527
25/02/2009,10.727272727272725,16.418194281285114,441.4942106993228,431.4397275602938,423.1993927593525,16.373751221629924
04/03/2009,36.36363636363637,15.740011216792967,460.0668818880853,441.4942106993228,431.4397275602938,16.418194281285114
11/03/2009,36.36363636363637,15.129646458750033,481.6913768670624,460.0668818880853,441.4942106993228,15.740011216792967
18/03/2009,36.36363636363637,16.38031817651139,497.0625132572327,481.6913768670624,460.0668818880853,15.129646458750033
25/03/2009,24.727272727272727,17.505922722496617,504.47835419020413,497.0625132572327,481.6913768670624,16.38031817651139
01/04/2009,43.090909090909086,17.800784995701502,514.0926110298784,504.47835419020413,497.0625132572327,17.505922722496617
08/04/2009,17.454545454545453,18.0661610415859,517.252714912858,514.0926110298784,504.47835419020413,17.800784995701502
15/04/2009,17.454545454545453,17.404999482881855,523.7186265893578,517.252714912858,514.0926110298784,18.0661610415859
22/04/2009,17.454545454545453,17.709954080048217,528.6597652800258,523.7186265893578,517.252714912858,17.404999482881855
29/04/2009,0.5454545454545454,17.084413217497943,533.346790101627,528.6597652800258,523.7186265893578,17.709954080048217
06/05/2009,32.72727272727273,18.503244623020876,537.3760215319771,533.346790101627,528.6597652800258,17.084413217497943
13/05/2009,32.72727272727273,19.780192887991515,535.0205116374741,537.3760215319771,533.346790101627,18.503244623020876
20/05/2009,22.545454545454547,20.92944632646509,524.8823709142396,535.0205116374741,537.3760215319771,19.780192887991515
27/05/2009,22.545454545454547,21.06377442109131,514.0725897178739,524.8823709142396,535.0205116374741,20.92944632646509
03/06/2009,7.2727272727272725,20.46648788807309,503.19469573205396,514.0725897178739,524.8823709142396,21.06377442109131
10/06/2009,37.27272727272727,19.92893000835669,501.00459114481595,503.19469573205396,514.0725897178739,20.46648788807309
17/06/2009,89.0909090909091,19.44512791661193,511.5971333799381,501.00459114481595,503.19469573205396,19.92893000835669
24/06/2009,85.45454545454545,19.00970603404165,523.6395123006389,511.5971333799381,501.00459114481595,19.44512791661193
01/07/2009,85.45454545454545,19.517826339728394,533.1412896929061,523.6395123006389,511.5971333799381,19.00970603404165
08/07/2009,50.90909090909091,19.975134614846464,533.4474348004919,533.1412896929061,523.6395123006389,19.517826339728394
15/07/2009,50.90909090909091,19.486712062452728,536.1956926700465,533.4474348004919,533.1412896929061,19.975134614846464
22/07/2009,75.45454545454545,19.047131765298367,546.0509429344637,536.1956926700465,533.4474348004919,19.486712062452728
29/07/2009,75.45454545454545,20.45150949785944,548.8843045360755,546.0509429344637,536.1956926700465,19.047131765298367
05/08/2009,69.0909090909091,19.733631275346223,554.0343299775262,548.8843045360755,546.0509429344637,20.45150949785944
12/08/2009,16.0,19.987540875084328,547.2966256021045,554.0343299775262,548.8843045360755,19.733631275346223
19/08/2009,35.63636363636364,21.116059514848622,538.8436007551342,547.2966256021045,554.0343299775262,19.987540875084328
26/08/2009,58.909090909090914,20.33172629063649,538.9667874837698,538.8436007551342,547.2966256021045,21.116059514848622
02/09/2009,10.363636363636363,19.444008207027387,533.8194737213602,538.9667874837698,538.8436007551342,20.33172629063649
09/09/2009,10.363636363636363,20.445061931779197,523.6668913351915,533.8194737213602,538.9667874837698,19.444008207027387
16/09/2009,48.54545454545454,21.346010284055826,516.6459308240032,523.6668913351915,533.8194737213602,20.445061931779197
23/09/2009,48.54545454545454,20.35686380110479,514.5707027275702,516.6459308240032,523.6668913351915,21.346010284055826
30/09/2009,48.54545454545454,19.46663196644886,516.9466338044168,514.5707027275702,516.6459308240032,20.35686380110479
07/10/2009,48.54545454545454,20.283605133440336,515.237699046306,516.9466338044168,514.5707027275702,19.46663196644886
14/10/2009,26.545454545454547,20.118880983732666,509.95238503673363,515.237699046306,516.9466338044168,20.283605133440336
21/10/2009,7.636363636363637,20.870629248995762,497.12651151902753,509.95238503673363,515.237699046306,20.118880983732666
28/10/2009,13.090909090909092,20.64720268773255,486.50867989854663,497.12651151902753,509.95238503673363,20.870629248995762
04/11/2009,13.090909090909092,21.164300600777477,473.30535871284104,486.50867989854663,497.12651151902753,20.64720268773255
11/11/2009,10.18181818181818,20.729688722517913,461.6932787366151,473.30535871284104,486.50867989854663,21.164300600777477
18/11/2009,10.18181818181818,20.338538032084305,452.03695221255725,461.6932787366151,473.30535871284104,20.729688722517913
25/11/2009,10.18181818181818,19.08650241069406,448.6408037954506,452.03695221255725,461.6932787366151,20.338538032084305
02/12/2009,10.18181818181818,18.677852169624654,447.287906583691,448.6408037954506,452.03695221255725,19.08650241069406
09/12/2009,10.18181818181818,19.21006695266219,443.2739354567437,447.287906583691,448.6408037954506,18.677852169624654
16/12/2009,10.18181818181818,19.68906025739597,436.86499780612746,443.2739354567437,447.287906583691,19.21006695266219
23/12/2009,0.0,19.220154231656373,430.7642266478456,436.86499780612746,443.2739354567437,19.68906025739597
30/12/2009,0.0,18.798138808490737,426.7735326053919,430.7642266478456,436.86499780612746,19.220154231656373
06/01/2010,0.0,19.318324927641665,420.1819079671836,426.7735326053919,430.7642266478456,18.798138808490737
13/01/2010,0.0,18.8864924348775,415.74944579279605,420.1819079671836,426.7735326053919,19.318324927641665
20/01/2010,0.0,19.39784319138975,408.7602298358473,415.74944579279605,420.1819079671836,18.8864924348775
27/01/2010,0.0,19.858058872250776,399.46993547459346,408.7602298358473,415.74944579279605,19.39784319138975
03/02/2010,6.18181818181818,19.554071166843883,392.9359432767377,399.46993547459346,408.7602298358473,19.858058872250776
10/02/2010,6.18181818181818,19.28048223197768,387.76989575321295,392.9359432767377,399.46993547459346,19.554071166843883
17/02/2010,8.545454545454543,19.934252190598095,379.8077257093134,387.76989575321295,392.9359432767377,19.28048223197768
24/02/2010,6.18181818181818,20.522645153356468,368.4308635788947,379.8077257093134,387.76989575321295,19.934252190598095
03/03/2010,6.18181818181818,19.434017001657185,362.4971422069724,368.4308635788947,379.8077257093134,20.522645153356468
10/03/2010,6.18181818181818,18.45425166512783,361.4622475176969,362.4971422069724,368.4308635788947,19.434017001657185
17/03/2010,15.272727272727273,18.47246286225141,362.15447866098526,361.4622475176969,362.4971422069724,18.45425166512783
24/03/2010,15.272727272727273,17.588852939662637,367.26475941721753,362.15447866098526,361.4622475176969,18.47246286225141
31/03/2010,15.272727272727273,18.593604009332736,367.3512848250993,367.26475941721753,362.15447866098526,17.588852939662637
07/04/2010,27.27272727272727,18.77969815385401,368.9073395103747,367.3512848250993,367.26475941721753,18.593604009332736
14/04/2010,27.27272727272727,18.047182883923156,374.12597054530437,368.9073395103747,367.3512848250993,18.77969815385401
21/04/2010,27.27272727272727,17.387919140985385,382.6409202949229,374.12597054530437,368.9073395103747,18.047182883923156
28/04/2010,27.27272727272727,17.694581772341394,389.6225568877614,382.6409202949229,374.12597054530437,17.387919140985385
05/05/2010,9.454545454545455,18.152396322379982,390.75148436677057,389.6225568877614,382.6409202949229,17.694581772341394
12/05/2010,26.181818181818183,17.664429417414713,397.66570091606064,390.75148436677057,389.6225568877614,18.152396322379982
19/05/2010,26.181818181818183,17.22525920294597,406.77576853769443,397.66570091606064,390.75148436677057,17.664429417414713
26/05/2010,26.181818181818183,18.630006009924102,408.86210212443757,406.77576853769443,397.66570091606064,17.22525920294597
02/06/2010,41.81818181818182,20.076096318022604,406.8452568979609,408.86210212443757,406.77576853769443,18.630006009924102
09/06/2010,44.54545454545455,19.577577595311254,407.86645983049556,406.8452568979609,408.86210212443757,20.076096318022604
16/06/2010,44.54545454545455,20.02891074487104,406.6309970152313,407.86645983049556,406.8452568979609,19.577577595311254
23/06/2010,44.54545454545455,21.335110579474847,398.864535026948,406.6309970152313,407.86645983049556,20.02891074487104
30/06/2010,10.0,22.510690430618272,378.3110828738566,398.864535026948,406.6309970152313,21.335110579474847
07/07/2010,10.0,22.668712296647357,356.9675213906198,378.3110828738566,398.864535026948,22.510690430618272
14/07/2010,10.0,23.71093197607353,330.4128615102522,356.9675213906198,378.3110828738566,22.668712296647357
21/07/2010,10.0,24.64892968755709,299.16821307246676,330.4128615102522,356.9675213906198,23.71093197607353
28/07/2010,74.54545454545455,23.69312762789229,285.6116658420962,299.16821307246676,330.4128615102522,24.64892968755709
04/08/2010,74.54545454545455,24.45108759237579,268.2653187893082,285.6116658420962,299.16821307246676,23.69312762789229
11/08/2010,74.54545454545455,24.233251560410938,252.00815189634443,268.2653187893082,285.6116658420962,24.45108759237579
18/08/2010,74.54545454545455,24.03719913164257,236.7312471472225,252.00815189634443,268.2653187893082,24.233251560410938
25/08/2010,74.54545454545455,23.86075194575104,222.3365783275582,236.7312471472225,252.00815189634443,24.03719913164257
01/09/2010,74.54545454545455,22.620131296630483,214.14501275349667,222.3365783275582,236.7312471472225,23.86075194575104
08/09/2010,35.45454545454545,22.403572712421983,199.21805828229586,214.14501275349667,222.3365783275582,22.620131296630483
15/09/2010,10.909090909090908,22.208669986634334,180.35652653094238,199.21805828229586,214.14501275349667,22.403572712421983
22/09/2010,10.909090909090908,22.03325753342545,162.3720570456333,180.35652653094238,199.21805828229586,22.208669986634334
29/09/2010,44.18181818181818,20.97538632553745,156.3314890543097,162.3720570456333,180.35652653094238,22.03325753342545
06/10/2010,44.18181818181818,21.64148405662007,146.960432407573,156.3314890543097,162.3720570456333,20.97538632553745
13/10/2010,0.36363636363636365,20.440972014594426,134.82829960732815,146.960432407573,156.3314890543097,21.64148405662007
20/10/2010,0.36363636363636365,19.360511176771347,128.0984709961987,134.82829960732815,146.960432407573,20.440972014594426
27/10/2010,0.36363636363636365,20.188096422730577,117.23071615527309,128.0984709961987,134.82829960732815,19.360511176771347
03/11/2010,0.36363636363636365,19.851104962275702,108.04791861662184,117.23071615527309,128.0984709961987,20.188096422730577
10/11/2010,1.4545454545454541,18.647812647866317,105.09976446819935,108.04791861662184,117.23071615527309,19.851104962275702
17/11/2010,1.4545454545454541,17.56484956489787,107.5664257346191,105.09976446819935,108.04791861662184,18.647812647866317
24/11/2010,15.272727272727268,16.590182790226265,117.67005723803322,107.5664257346191,105.09976446819935,17.56484956489787
01/12/2010,0.0,15.53116451120364,130.01423468201503,117.67005723803322,107.5664257346191,16.590182790226265
08/12/2010,0.0,14.578048060083276,147.12399438159866,130.01423468201503,117.67005723803322,15.53116451120364
15/12/2010,0.0,13.72024325407495,168.52277811122391,147.12399438159866,130.01423468201503,14.578048060083276
22/12/2010,0.0,13.848218928667455,189.28168346788664,168.52277811122391,147.12399438159866,13.72024325407495
29/12/2010,0.0,13.06339703580071,213.96469828888308,189.28168346788664,168.52277811122391,13.848218928667455
05/01/2011,0.0,12.35705733222064,242.17941162777987,213.96469828888308,189.28168346788664,13.06339703580071
12/01/2011,0.0,12.621351598998576,269.072653632787,242.17941162777987,213.96469828888308,12.35705733222064
19/01/2011,0.0,11.959216439098718,299.27657143729346,269.072653632787,242.17941162777987,12.621351598998576
26/01/2011,0.0,13.163294795188847,323.4600974613492,299.27657143729346,269.072653632787,11.959216439098718
02/02/2011,9.999999999999996,14.428783497488144,343.3161799739085,323.4600974613492,299.27657143729346,13.163294795188847
09/02/2011,9.999999999999996,15.567723329557511,357.47756332612096,343.3161799739085,323.4600974613492,14.428783497488144
16/02/2011,9.999999999999996,14.792769178419942,375.51371743402126,357.47756332612096,343.3161799739085,15.567723329557511
23/02/2011,9.999999999999996,15.895310442396129,388.0371652220406,375.51371743402126,357.47756332612096,14.792769178419942
02/03/2011,0.7272727272727273,17.069415761792882,392.8355409585307,388.0371652220406,375.51371743402126,15.895310442396129
09/03/2011,0.7272727272727273,16.326110549249957,401.3504427577355,392.8355409585307,388.0371652220406,17.069415761792882
16/03/2011,19.272727272727273,16.557135857961327,412.41930892247433,401.3504427577355,392.8355409585307,16.326110549249957
23/03/2011,19.272727272727273,17.66505863580156,417.948561198012,412.41930892247433,401.3504427577355,16.557135857961327
30/03/2011,19.272727272727273,16.86218913585777,427.4921609732686,417.948561198012,412.41930892247433,17.66505863580156
06/04/2011,27.27272727272727,17.22142476772654,436.83958258918136,427.4921609732686,417.948561198012,16.86218913585777
13/04/2011,27.27272727272727,17.544736836408433,444.5704438616847,436.83958258918136,427.4921609732686,17.22142476772654
20/04/2011,46.90909090909091,18.735717698222135,450.2736735523922,444.5704438616847,436.83958258918136,17.544736836408433
27/04/2011,22.363636363636363,18.007600473854467,454.70839845584715,450.2736735523922,444.5704438616847,18.735717698222135
04/05/2011,48.0,18.434113153741748,462.1378326871384,454.70839845584715,450.2736735523922,18.007600473854467
11/05/2011,48.0,17.9179745656403,472.14795985893693,462.1378326871384,454.70839845584715,18.434113153741748
18/05/2011,53.09090909090909,19.253449836349,476.49889249537375,472.14795985893693,462.1378326871384,17.9179745656403
25/05/2011,8.0,19.555377579986825,470.32200459543964,476.49889249537375,472.14795985893693,19.253449836349
01/06/2011,88.18181818181817,19.108930731079052,482.413714576408,470.32200459543964,476.49889249537375,19.555377579986825
08/06/2011,88.18181818181817,20.507128567062058,487.5144353774613,482.413714576408,470.32200459543964,19.108930731079052
15/06/2011,72.72727272727272,21.76550661944676,483.2323568256821,487.5144353774613,482.413714576408,20.507128567062058
22/06/2011,76.36363636363636,22.898046866592995,474.01484976544435,483.2323568256821,487.5144353774613,21.76550661944676
29/06/2011,53.63636363636363,22.117333089024605,464.15545704759404,474.01484976544435,483.2323568256821,22.898046866592995
06/07/2011,29.09090909090909,21.414690689213057,452.90018541971057,464.15545704759404,474.01484976544435,22.117333089024605
13/07/2011,37.27272727272727,22.582312529382662,437.4431682273427,452.90018541971057,464.15545704759404,21.414690689213057
20/07/2011,37.27272727272727,23.633172185535308,416.7318527542116,437.4431682273427,452.90018541971057,22.582312529382662
27/07/2011,78.18181818181817,23.67894587607269,403.9734870102118,416.7318527542116,437.4431682273427,23.633172185535308
03/08/2011,78.18181818181817,23.538324015738148,391.9182305678847,403.9734870102118,416.7318527542116,23.67894587607269
10/08/2011,78.18181818181817,24.311764341437062,375.995772497063,391.9182305678847,403.9734870102118,23.538324015738148
17/08/2011,7.272727272727273,23.20786063456608,351.41101477877805,375.995772497063,391.9182305678847,24.311764341437062
24/08/2011,7.272727272727273,24.0143472983822,322.7938237414125,351.41101477877805,375.995772497063,23.20786063456608
31/08/2011,7.272727272727273,23.84018529581671,295.0474427168744,322.7938237414125,351.41101477877805,24.0143472983822
07/09/2011,7.272727272727273,23.501621311689586,268.9938816129719,295.0474427168744,322.7938237414125,23.84018529581671
14/09/2011,7.272727272727273,22.296913725975173,248.96385843764148,268.9938816129719,295.0474427168744,23.501621311689586
21/09/2011,28.909090909090907,22.112676898832202,234.18229212529866,248.96385843764148,268.9938816129719,22.296913725975173
28/09/2011,39.81818181818181,22.84686375440353,217.91160971691738,234.18229212529866,248.96385843764148,22.112676898832202
05/10/2011,39.81818181818181,23.32581374259954,199.24617736755604,217.91160971691738,234.18229212529866,22.84686375440353
12/10/2011,6.181818181818182,21.95686873197595,180.69819734403993,199.24617736755604,217.91160971691738,23.32581374259954
19/10/2011,6.181818181818182,20.72481822241472,168.31046986832996,180.69819734403993,199.24617736755604,21.95686873197595
26/10/2011,13.818181818181818,21.41597276380961,153.99424241291828,168.31046986832996,180.69819734403993,20.72481822241472
02/11/2011,5.09090909090909,20.05619366924683,144.73145588486594,153.99424241291828,168.31046986832996,21.41597276380961
09/11/2011,5.999999999999998,18.832392484140332,141.76949346416427,144.73145588486594,153.99424241291828,20.05619366924683
16/11/2011,0.7272727272727271,18.630971417544483,138.7600909218964,141.76949346416427,144.73145588486594,18.832392484140332
23/11/2011,0.7272727272727271,17.549692457608217,141.15708317930986,138.7600909218964,141.76949346416427,18.630971417544483
30/11/2011,0.7272727272727271,16.57654139366558,148.4198307564365,141.15708317930986,138.7600909218964,17.549692457608217
07/12/2011,0.7272727272727271,17.31888725429902,151.97084903039595,148.4198307564365,141.15708317930986,16.57654139366558
14/12/2011,0.0,17.98699852886912,152.03585638605037,151.97084903039595,148.4198307564365,17.31888725429902
21/12/2011,0.0,17.688298675982207,153.59436300613933,152.03585638605037,151.97084903039595,17.98699852886912
28/12/2011,0.0,18.319468808383988,151.9970189642194,153.59436300613933,152.03585638605037,17.688298675982207
04/01/2012,0.0,17.98752192754559,152.05940932649145,151.9970189642194,153.59436300613933,18.319468808383988
11/01/2012,0.0,18.588769734791033,149.1155606525363,152.05940932649145,151.9970189642194,17.98752192754559
18/01/2012,0.0,17.329892761311932,152.46609684597664,149.1155606525363,152.05940932649145,18.588769734791033
25/01/2012,0.0,16.19690348518074,161.48157942007293,152.46609684597664,149.1155606525363,17.329892761311932
01/02/2012,17.090909090909086,16.25903131848085,173.6046046458505,161.48157942007293,152.46609684597664,16.19690348518074
08/02/2012,17.090909090909086,17.21494636845095,180.94805462177754,173.6046046458505,161.48157942007293,16.25903131848085
15/02/2012,17.090909090909086,16.275269913424037,192.98988687283918,180.94805462177754,173.6046046458505,17.21494636845095
22/02/2012,14.909090909090905,16.329561103899813,204.3238995351583,192.98988687283918,180.94805462177754,16.275269913424037
29/02/2012,17.45454545454545,15.478423175328015,220.4226927494273,204.3238995351583,192.98988687283918,16.329561103899813
07/03/2012,17.45454545454545,16.69421722143158,230.4425157331785,220.4226927494273,204.3238995351583,15.478423175328015
14/03/2012,17.45454545454545,16.888431862924783,239.4912655094637,230.4425157331785,220.4226927494273,16.69421722143158
21/03/2012,24.0,17.963225040268668,244.47514030812036,239.4912655094637,230.4425157331785,16.888431862924783
28/03/2012,24.0,17.130538899878164,253.62244580872954,244.47514030812036,239.4912655094637,17.963225040268668
04/04/2012,31.636363636363633,17.462939555344896,262.6350207592778,253.62244580872954,244.47514030812036,17.130538899878164
11/04/2012,31.636363636363633,18.662100145264954,265.65179276022576,262.6350207592778,253.62244580872954,17.462939555344896
18/04/2012,31.636363636363633,19.741344676193005,263.2723421065335,265.65179276022576,262.6350207592778,18.662100145264954
25/04/2012,31.636363636363633,19.81266475402825,260.5362910636649,263.2723421065335,265.65179276022576,19.741344676193005
02/05/2012,31.636363636363633,19.158671005898153,261.0702087614469,260.5362910636649,263.2723421065335,19.81266475402825
09/05/2012,31.636363636363633,20.370076632581064,255.54709832581432,261.0702087614469,260.5362910636649,19.158671005898153
16/05/2012,24.727272727272727,19.660341696595683,252.19084438829046,255.54709832581432,261.0702087614469,20.370076632581064
23/05/2012,54.54545454545455,19.92158025420884,253.49203402633717,252.19084438829046,255.54709832581432,19.660341696595683
30/05/2012,8.727272727272727,21.056694956060685,239.95401379148828,253.49203402633717,252.19084438829046,19.92158025420884
06/06/2012,25.454545454545453,22.26011636954553,223.74434103466973,239.95401379148828,253.49203402633717,21.056694956060685
13/06/2012,16.363636363636363,22.443195641681886,204.80109009898757,223.74434103466973,239.95401379148828,22.26011636954553
20/06/2012,16.363636363636363,22.60796698660461,185.0339824386918,204.80109009898757,223.74434103466973,22.443195641681886
27/06/2012,38.18181818181818,21.85626119703506,173.38904008988013,185.0339824386918,204.80109009898757,22.60796698660461
04/07/2012,38.18181818181818,21.179725986422465,165.12677379413145,173.38904008988013,185.0339824386918,21.85626119703506
11/07/2012,38.18181818181818,22.37084429687113,150.90891594613944,165.12677379413145,173.38904008988013,21.179725986422465
18/07/2012,38.18181818181818,23.442850776274927,131.33102570112845,150.90891594613944,165.12677379413145,22.37084429687113
25/07/2012,84.54545454545455,24.407656607738346,116.20183357152763,131.33102570112845,150.90891594613944,23.442850776274927
01/08/2012,84.54545454545455,25.09416367423724,97.64010610943234,116.20183357152763,131.33102570112845,24.407656607738346
08/08/2012,16.727272727272727,23.912020034086243,71.42546048445567,97.64010610943234,116.20183357152763,25.09416367423724
15/08/2012,40.0,22.848090757950345,55.185006694703944,71.42546048445567,97.64010610943234,23.912020034086243
22/08/2012,48.72727272727273,23.69055440942804,36.47768919301829,55.185006694703944,71.42546048445567,22.848090757950345
29/08/2012,48.72727272727273,23.548771695757964,18.47928525968302,36.47768919301829,55.185006694703944,23.69055440942804
05/09/2012,48.72727272727273,23.239349071636713,2.0279944469540006,18.47928525968302,36.47768919301829,23.548771695757964
12/09/2012,46.36363636363636,22.06086870992759,0,2.0279944469540006,18.47928525968302,23.239349071636713
19/09/2012,46.36363636363636,21.00023638438938,0,0,2.0279944469540006,22.06086870992759
26/09/2012,18.545454545454543,20.945667291404988,0,0,0,21.00023638438938
03/10/2012,0.0,20.71473692590085,0,0,0,20.945667291404988
10/10/2012,0.36363636363636365,21.40689959694713,0,0,0,20.71473692590085
17/10/2012,0.36363636363636365,21.129846000888783,0,0,0,21.40689959694713
24/10/2012,0.36363636363636365,21.78049776443627,0,0,0,21.129846000888783
31/10/2012,30.90909090909091,20.566084351629005,0,0,0,21.78049776443627
07/11/2012,30.90909090909091,21.091294098284287,0,0,0,20.566084351629005
14/11/2012,13.27272727272727,21.563982870274042,0,0,0,21.091294098284287
21/11/2012,13.27272727272727,21.98940276506482,0,0,0,21.563982870274042
28/11/2012,13.27272727272727,22.372280670376522,0,0,0,21.98940276506482
05/12/2012,13.27272727272727,21.63505260333887,0,0,0,22.372280670376522
12/12/2012,0.0,21.871547343004984,0,0,0,21.63505260333887
19/12/2012,0.0,22.084392608704487,0,0,0,21.871547343004984
26/12/2012,0.0,20.47595334783404,0,0,0,22.084392608704487
02/01/2013,0.0,19.028358013050635,0,0,0,20.47595334783404
09/01/2013,0.0,18.625522211745572,0,0,0,19.028358013050635
16/01/2013,0.0,17.362969990571017,3.1851500471449157,0,0,18.625522211745572
23/01/2013,0.0,17.126672991513914,7.551785089575347,3.1851500471449157,0,17.362969990571017
30/01/2013,0.0,16.914005692362522,12.981756627762735,7.551785089575347,3.1851500471449157,17.126672991513914
06/02/2013,4.727272727272726,16.90442330494445,19.405094648495023,12.981756627762735,7.551785089575347,16.914005692362522
